source_song_id,target_song_id,rank
SOOUCOH12AC468D3EB,SOVZQTB12A6D4F966D,8
SOOUCOH12AC468D3EB,SOYOORZ12A8C13DC63,9
SORWLTW12A670208FA,SORVETV12A8C141FC7,1
SORWLTW12A670208FA,SOBCOWD12A6701FD78,2
SORWLTW12A670208FA,SOQFXDQ12AF72AD0EE,3
SORWLTW12A670208FA,SOTMKZF12AB0187412,4
SORWLTW12A670208FA,SOCQOZB12AB0185685,5
SORWLTW12A670208FA,SOTMTBT12A58A7D50E,6
SORWLTW12A670208FA,SOOSDMO12A6D4F80F9,7
SORWLTW12A670208FA,SOTSJDX12AF72A9AFD,8
SORWLTW12A670208FA,SOMIHYA12AB018DD37,9
SORWLTW12A670208FA,SOVWHPM12AB017DABB,10
SOMUXVE12A6D4F6EAB,SOZGYID12B0B80BB27,1
SOMUXVE12A6D4F6EAB,SOVWRXW12A8159E899,2
SOMUXVE12A6D4F6EAB,SOQAKBX12AC46890D6,3
SOMUXVE12A6D4F6EAB,SOHDYXC12A8C1380C1,4
SOMUXVE12A6D4F6EAB,SOFEJJE12A6BD522ED,5
SOMUXVE12A6D4F6EAB,SOVOYAC12AF729F427,6
SOMUXVE12A6D4F6EAB,SONCNWH12AF72A430D,7
SOMUXVE12A6D4F6EAB,SOQVNPV12AB018412D,8
SOMUXVE12A6D4F6EAB,SOVMQDU12A67AD81A0,9
SOTRZGX12A67021065,SOZMXQP12A6D4FBE3C,1
SOTRZGX12A67021065,SOQFBRN12A8C13FD75,2
SOTRZGX12A67021065,SODYHDX12A8C14146C,3
SOTRZGX12A67021065,SOIMTOT12A8C139A4F,4
SOTRZGX12A67021065,SOPPLJW12A8C13FD59,5
SOTRZGX12A67021065,SOYFRUP12AB018215E,6
SOTRZGX12A67021065,SOVFNKP12A81C2177F,7
SOTRZGX12A67021065,SOTTETA12AB0184B6D,8
SOTRZGX12A67021065,SOAGLXB12A8C132DB6,9
SOWKSFG12A8C13E535,SOKPNDQ12CF5F8918A,1
SOWKSFG12A8C13E535,SOMFCNP12B0B80CB0B,2
SOWKSFG12A8C13E535,SOWPWJZ12A8C1399DD,3
SOWKSFG12A8C13E535,SOVWAZE12D0219001B,4
SOWKSFG12A8C13E535,SOJYGHN12A8C13758C,5
SOWKSFG12A8C13E535,SOJBMKJ12A6D223C23,6
SOWKSFG12A8C13E535,SOIKTOD12A8C13C876,7
SOWKSFG12A8C13E535,SOFBHVT12A8C139048,8
SOWKSFG12A8C13E535,SOBGZOF12A8C143C2E,9
SOWKSFG12A8C13E535,SOAUKOP12A8C13F944,10
SOXHIMB12A6D4F573F,SOXKLGA12A67AD8251,1
SOXHIMB12A6D4F573F,SOTKDDL12AAA8C8647,2
SOXHIMB12A6D4F573F,SOKRPMA12AF72A0D8B,3
SOXHIMB12A6D4F573F,SOFYNFS12A8AE46151,4
SOXHIMB12A6D4F573F,SOCPDVU12A8C133D52,5
SOXHIMB12A6D4F573F,SOSUPXE12A6701C68F,6
SOXHIMB12A6D4F573F,SOEHSUK12A8C14072B,7
SOXHIMB12A6D4F573F,SORDZCC12A67AD99D5,8
SOXHIMB12A6D4F573F,SOURXZK12A58A789F6,9
SODGVGW12AC9075A8D,SORLZXM12A67ADAEF5,1
SODGVGW12AC9075A8D,SOBQYCF12AC909726F,2
SODGVGW12AC9075A8D,SOTWNDJ12A8C143984,3
SODGVGW12AC9075A8D,SOAHMPQ12A8C13B52E,4
SODGVGW12AC9075A8D,SOFGJCW12AF72A812D,5
SODGVGW12AC9075A8D,SOGRWVE12A8AE488B1,6
SODGVGW12AC9075A8D,SONOYIB12A81C1F88C,7
SODGVGW12AC9075A8D,SOUKMKR12A8C141925,8
SODGVGW12AC9075A8D,SOLRBSH12AB018AE7B,9
SOXWYZP12AF72A42A6,SOICDPQ12A679D8AC5,1
SOXWYZP12AF72A42A6,SOMYYIR12A6D4FA791,2
SOXWYZP12AF72A42A6,SOOWVNN12A8C140775,3
SOXWYZP12AF72A42A6,SOPOMUT12A8C140BAD,4
SOXWYZP12AF72A42A6,SOTDYDW12A67AD9555,5
SOXWYZP12AF72A42A6,SOVIWGB12AF72A0932,6
SOXWYZP12AF72A42A6,SOCELOG12A6D4FC1E5,7
SOXWYZP12AF72A42A6,SOAGMVS12A8C13FD27,8
SOXWYZP12AF72A42A6,SOSGFLP12A6D4FB179,9
SOPXKYD12A6D4FA876,SORZCTH12A6D4FB0BD,1
SOPXKYD12A6D4FA876,SOAGSVB12A8C132D4E,2
SOPXKYD12A6D4FA876,SODNGEM12A6D4FCA8F,3
SOPXKYD12A6D4FA876,SOFLJIY12A8C13FF69,4
SOPXKYD12A6D4FA876,SOWVLAT12A6D4F6CAD,5
SOPXKYD12A6D4FA876,SOAEYCM12A58A7CDDE,6
SOPXKYD12A6D4FA876,SOLCSYN12AF72A049D,7
SOPXKYD12A6D4FA876,SODGDMY12B0B80827A,8
SOPXKYD12A6D4FA876,SOJVCYN12A8C138A1F,9
SOXFPND12AB017C9D1,SORLZXM12A67ADAEF5,1
SOXFPND12AB017C9D1,SOBQYCF12AC909726F,2
SOXFPND12AB017C9D1,SOTWNDJ12A8C143984,3
SOXFPND12AB017C9D1,SOAHMPQ12A8C13B52E,4
SOXFPND12AB017C9D1,SOFGJCW12AF72A812D,5
SOXFPND12AB017C9D1,SOGRWVE12A8AE488B1,6
SOXFPND12AB017C9D1,SONOYIB12A81C1F88C,7
SOXFPND12AB017C9D1,SODGVGW12AC9075A8D,8
SOXFPND12AB017C9D1,SOUKMKR12A8C141925,9
SOXFPND12AB017C9D1,SOLRBSH12AB018AE7B,10
SONEWAX12AB018DD3F,SOGYCXA12AB018AFC1,1
SONEWAX12AB018DD3F,SOFZMMI12AB017F33C,2
SONEWAX12AB018DD3F,SOJYBIF12AB0183EDB,3
SONEWAX12AB018DD3F,SOFHVID12A6D4F5B75,4
SONEWAX12AB018DD3F,SOSCJDO12A8C13387F,5
SONEWAX12AB018DD3F,SOZYEUQ12AB0184FAB,6
SONEWAX12AB018DD3F,SODRFJI12A6D4FAA05,7
SONEWAX12AB018DD3F,SOCNFEZ12AB0186FF8,8
SONEWAX12AB018DD3F,SODUJHV12A58A7CCAC,9
SONEWAX12AB018DD3F,SOVNOIH12AB017E3BC,10
SOYGHUM12AB018139C,SOVLGTO12A8C1348EE,1
SOYGHUM12AB018139C,SOALUJF12AC3DF6491,2
SOYGHUM12AB018139C,SOKIORP12A6D4F5917,3
SOYGHUM12AB018139C,SOSJRJP12A6D4F826F,4
SOYGHUM12AB018139C,SOXMBKU12A8C13455C,5
SOYGHUM12AB018139C,SOWBOAH12A8C134559,6
SOYGHUM12AB018139C,SODAABQ12AF72AD08C,7
SOYGHUM12AB018139C,SOXJPJI12AB01855CC,8
SOYGHUM12AB018139C,SOXFAOM12A8C136E22,9
SOEPZQS12A8C1436C7,SOKPBAG12A6D4FA2E8,1
SOEPZQS12A8C1436C7,SOBCJST12A6D4F817C,2
SOEPZQS12A8C1436C7,SOQPCVN12AF729FB85,3
SOEPZQS12A8C1436C7,SODPMOE12A6701F3D5,4
SOEPZQS12A8C1436C7,SOUUJMQ12A8C141D32,5
SOEPZQS12A8C1436C7,SOGFXGZ12A67AE1F23,6
SOEPZQS12A8C1436C7,SORRTHY12A58A774A6,7
SOEPZQS12A8C1436C7,SOJXXLA12A6D4F968B,8
SOEPZQS12A8C1436C7,SOGUINN12AB017FAF0,9
SONNSYV12A8C146BEC,SORVETV12A8C141FC7,1
SONNSYV12A8C146BEC,SOBCOWD12A6701FD78,2
SONNSYV12A8C146BEC,SOQFXDQ12AF72AD0EE,3
SONNSYV12A8C146BEC,SOTMKZF12AB0187412,4
SONNSYV12A8C146BEC,SOCQOZB12AB0185685,5
SONNSYV12A8C146BEC,SOTMTBT12A58A7D50E,6
SONNSYV12A8C146BEC,SOOSDMO12A6D4F80F9,7
SONNSYV12A8C146BEC,SOTSJDX12AF72A9AFD,8
SONNSYV12A8C146BEC,SOMIHYA12AB018DD37,9
SONNSYV12A8C146BEC,SOVWHPM12AB017DABB,10
SONYKOW12AB01849C9,SORVETV12A8C141FC7,1
SONYKOW12AB01849C9,SOBCOWD12A6701FD78,2
SONYKOW12AB01849C9,SOQFXDQ12AF72AD0EE,3
SONYKOW12AB01849C9,SOTMKZF12AB0187412,4
SONYKOW12AB01849C9,SOCQOZB12AB0185685,5
SONYKOW12AB01849C9,SOTMTBT12A58A7D50E,6
SONYKOW12AB01849C9,SOOSDMO12A6D4F80F9,7
SONYKOW12AB01849C9,SOTSJDX12AF72A9AFD,8
SONYKOW12AB01849C9,SOMIHYA12AB018DD37,9
SONYKOW12AB01849C9,SOVWHPM12AB017DABB,10
SOSCIZP12AB0181D2F,SORLZXM12A67ADAEF5,1
SOSCIZP12AB0181D2F,SOBQYCF12AC909726F,2
SOSCIZP12AB0181D2F,SOTWNDJ12A8C143984,3
SOSCIZP12AB0181D2F,SOAHMPQ12A8C13B52E,4
SOSCIZP12AB0181D2F,SOFGJCW12AF72A812D,5
SOSCIZP12AB0181D2F,SOGRWVE12A8AE488B1,6
SOSCIZP12AB0181D2F,SONOYIB12A81C1F88C,7
SOSCIZP12AB0181D2F,SODGVGW12AC9075A8D,8
SOSCIZP12AB0181D2F,SOUKMKR12A8C141925,9
SOSCIZP12AB0181D2F,SOLRBSH12AB018AE7B,10
SOKENKR12AB01828F7,SOURMYF12AB0180B19,1
SOKENKR12AB01828F7,SOTLNBE12A8C137088,2
SOKENKR12AB01828F7,SOTVKIX12A6D4F57F4,3
SOKENKR12AB01828F7,SOAQOEK12A8C140681,4
SOKENKR12AB01828F7,SOWRARM12A8C1390C2,5
SOKENKR12AB01828F7,SOBCJCF12A8C13BF88,6
SOKENKR12AB01828F7,SOZVVGI12AF72AB928,7
SOKENKR12AB01828F7,SOAJZYX12A8C1382FE,8
SOKENKR12AB01828F7,SOIDJYH12AB0183988,9
SOWGXOP12A6701E93A,SOQQUHM12A8C145FEF,1
SOWGXOP12A6701E93A,SOLOFUJ12AB018938E,2
SOWGXOP12A6701E93A,SOKCORM12AB01897F7,3
SOWGXOP12A6701E93A,SOZINST12A8C138432,4
SOWGXOP12A6701E93A,SOXRJXO12B0B807DDD,5
SOWGXOP12A6701E93A,SOCBMXC12AB01853E6,6
SOWGXOP12A6701E93A,SOSHSTD12A8C136AD0,7
SOWGXOP12A6701E93A,SORTPGI12AF72ABD59,8
SOWGXOP12A6701E93A,SODXQBE12A6701C80C,9
SOWGXOP12A6701E93A,SOBRFQS12AB01848B9,10
SONOYIB12A81C1F88C,SORLZXM12A67ADAEF5,1
SONOYIB12A81C1F88C,SOBQYCF12AC909726F,2
SONOYIB12A81C1F88C,SOTWNDJ12A8C143984,3
SONOYIB12A81C1F88C,SOAHMPQ12A8C13B52E,4
SONOYIB12A81C1F88C,SOFGJCW12AF72A812D,5
SONOYIB12A81C1F88C,SOGRWVE12A8AE488B1,6
SONOYIB12A81C1F88C,SODGVGW12AC9075A8D,7
SONOYIB12A81C1F88C,SOUKMKR12A8C141925,8
SONOYIB12A81C1F88C,SOLRBSH12AB018AE7B,9
SOWOMMY127F8096DF9,SOGYCXA12AB018AFC1,1
SOWOMMY127F8096DF9,SOFZMMI12AB017F33C,2
SOWOMMY127F8096DF9,SOJYBIF12AB0183EDB,3
SOWOMMY127F8096DF9,SOFHVID12A6D4F5B75,4
SOWOMMY127F8096DF9,SOSCJDO12A8C13387F,5
SOWOMMY127F8096DF9,SOZYEUQ12AB0184FAB,6
SOWOMMY127F8096DF9,SODRFJI12A6D4FAA05,7
SOWOMMY127F8096DF9,SOCNFEZ12AB0186FF8,8
SOWOMMY127F8096DF9,SODUJHV12A58A7CCAC,9
SOWOMMY127F8096DF9,SOVNOIH12AB017E3BC,10
SORBBFV12AB017D710,SOHXSRV12AB017D7B8,1
SORBBFV12AB017D710,SOFRPZP12A8C13B493,2
SORBBFV12AB017D710,SOAIMZU12AB018A79E,3
SORBBFV12AB017D710,SOQOFRN12AB018B811,4
SORBBFV12AB017D710,SOLRTCP12A8C13B5F5,5
SORBBFV12AB017D710,SOPQENA12A58A7BAFF,6
SORBBFV12AB017D710,SOVBQHI12A6310E914,7
SORBBFV12AB017D710,SOXTYQD12AB017F60B,8
SORBBFV12AB017D710,SOYZEGN12A8C132466,9
SOOYDAZ12A58A7AE08,SOKNGTQ12A8C145D3A,1
SOOYDAZ12A58A7AE08,SOWKYIJ12AB017B0AA,2
SOOYDAZ12A58A7AE08,SOELUEY12A8AE4853E,3
SOOYDAZ12A58A7AE08,SOMPLFG12A67AD8197,4
SOOYDAZ12A58A7AE08,SOAZFQH12A8C13D101,5
SOOYDAZ12A58A7AE08,SOWPCTZ12A6310D890,6
SOOYDAZ12A58A7AE08,SOMSUPK12A8C145D55,7
SOOYDAZ12A58A7AE08,SOYIRPZ12A6D4FCAB0,8
SOOYDAZ12A58A7AE08,SORKNEQ12AB0182987,9
SOSXLTC12AF72A7F54,SOTSJBD12A670214A4,1
SOSXLTC12AF72A7F54,SOGCDYR12AC961854A,2
SOSXLTC12AF72A7F54,SOUJVIT12A8C1451C1,3
SOSXLTC12AF72A7F54,SOGKRAG12AAA8C8611,4
SOSXLTC12AF72A7F54,SOTPLKS12A8C1421E0,5
SOSXLTC12AF72A7F54,SOQETVZ12AB0185F38,6
SOSXLTC12AF72A7F54,SOJVCYN12A8C138A1F,7
SOSXLTC12AF72A7F54,SODGDMY12B0B80827A,8
SOSXLTC12AF72A7F54,SOLCSYN12AF72A049D,9
SOVWADY12AB0189C63,SORLZXM12A67ADAEF5,1
SOVWADY12AB0189C63,SOBQYCF12AC909726F,2
SOVWADY12AB0189C63,SOTWNDJ12A8C143984,3
SOVWADY12AB0189C63,SOAHMPQ12A8C13B52E,4
SOVWADY12AB0189C63,SOFGJCW12AF72A812D,5
SOVWADY12AB0189C63,SOGRWVE12A8AE488B1,6
SOVWADY12AB0189C63,SONOYIB12A81C1F88C,7
SOVWADY12AB0189C63,SODGVGW12AC9075A8D,8
SOVWADY12AB0189C63,SOUKMKR12A8C141925,9
SOVWADY12AB0189C63,SOLRBSH12AB018AE7B,10
SOIWDQY12A67ADE295,SOPBSOK12D021B16B4,1
SOIWDQY12A67ADE295,SOQSDHX12AB018857C,2
SOIWDQY12A67ADE295,SORSBKM12A6D4F6DF6,3
SOIWDQY12A67ADE295,SORBUGH12AB0186760,4
SOIWDQY12A67ADE295,SOOXVXN12AB0186D0D,5
SOIWDQY12A67ADE295,SOEEYEQ12AF729EFB5,6
SOIWDQY12A67ADE295,SOVVHGQ12D02198BC8,7
SOIWDQY12A67ADE295,SOBDVUU12AB0186E6B,8
SOIWDQY12A67ADE295,SOIAHTG12A8C132AD4,9
SOIWDQY12A67ADE295,SOLKOFG12AB0187ED6,10
SOZSQUQ12AB018F6FB,SOPNOCM12AB018F70D,1
SOZSQUQ12AB018F6FB,SOWYQOV12AF729E1A1,2
SOZSQUQ12AB018F6FB,SOKMQTO12A6D4FB857,3
SOZSQUQ12AB018F6FB,SOJQVAD12AB018D70E,4
SOZSQUQ12AB018F6FB,SOFXGWL12AB0181518,5
SOZSQUQ12AB018F6FB,SOUTLRZ12A58A7AFEA,6
SOZSQUQ12AB018F6FB,SOJXFPG12A8C13A8F5,7
SOZSQUQ12AB018F6FB,SOCOJWL12A8C13CBB9,8
SOZSQUQ12AB018F6FB,SOGCCOP12AB018E1C1,9
SOMNTMT12A8C1400F6,SOQQSZV12AB0183A84,1
SOMNTMT12A8C1400F6,SOMVREG12A8C140932,2
SOMNTMT12A8C1400F6,SOLSEQY12AB017D400,3
SOMNTMT12A8C1400F6,SOJPXGE12A8C13DEA0,4
SOMNTMT12A8C1400F6,SORGZKX12A6310E2F5,5
SOMNTMT12A8C1400F6,SOGMBLC12AB0189A6E,6
SOMNTMT12A8C1400F6,SOUVQFA12AF72A98DF,7
SOMNTMT12A8C1400F6,SOWRBXT12AF72AAC9C,8
SOMNTMT12A8C1400F6,SOEPJPV12A8C13DE9F,9
SOEBNJI12AB0187464,SOTMBLW12A8C132873,1
SOEBNJI12AB0187464,SOCDNFF12AB018D526,2
SOEBNJI12AB0187464,SOHDDVM12AF72A3988,3
SOEBNJI12AB0187464,SOYSCQT12AC468F0CE,4
SOEBNJI12AB0187464,SOHBUAD12AB0185935,5
SOEBNJI12AB0187464,SOQJNMR12A8C142421,6
SOEBNJI12AB0187464,SOTOABI12A8C13D941,7
SOEBNJI12AB0187464,SOCXFOM12AAA15DF14,8
SOEBNJI12AB0187464,SOIKSCT12AC4688B4D,9
SOWEHOM12A6BD4E09E,SOTWVWD12A6D4F8AEA,1
SOWEHOM12A6BD4E09E,SOFPPNM12AB01852A3,2
SOWEHOM12A6BD4E09E,SOPTRXJ12A8C13CCF6,3
SOWEHOM12A6BD4E09E,SOOUNQH12A6D4F9411,4
SOWEHOM12A6BD4E09E,SOBZKKG12A6701DAFC,5
SOWEHOM12A6BD4E09E,SOBOVAX12AF72A2FF1,6
SOWEHOM12A6BD4E09E,SOKNZGH12A8C142C94,7
SOWEHOM12A6BD4E09E,SOUFLYA12A58A7B9D4,8
SOWEHOM12A6BD4E09E,SOIIKGD12A58A789E7,9
SOCVTLJ12A6310F0FD,SORVETV12A8C141FC7,1
SOCVTLJ12A6310F0FD,SOBCOWD12A6701FD78,2
SOCVTLJ12A6310F0FD,SOQFXDQ12AF72AD0EE,3
SOCVTLJ12A6310F0FD,SOTMKZF12AB0187412,4
SOCVTLJ12A6310F0FD,SOCQOZB12AB0185685,5
SOCVTLJ12A6310F0FD,SOTMTBT12A58A7D50E,6
SOCVTLJ12A6310F0FD,SOOSDMO12A6D4F80F9,7
SOCVTLJ12A6310F0FD,SOTSJDX12AF72A9AFD,8
SOCVTLJ12A6310F0FD,SOMIHYA12AB018DD37,9
SOCVTLJ12A6310F0FD,SOVWHPM12AB017DABB,10
SOSIUBJ12A8AE48524,SOIPLWL12AB0188F34,1
SOSIUBJ12A8AE48524,SOWSDLK12A8C137A50,2
SOSIUBJ12A8AE48524,SOVDQOA12A6701F0C0,3
SOSIUBJ12A8AE48524,SODBMDG12A8151BA9B,4
SOSIUBJ12A8AE48524,SOMRMKA12AF72A0867,5
SOSIUBJ12A8AE48524,SOHSGAG12A58A75FEE,6
SOSIUBJ12A8AE48524,SOSGLYH12A8C13BA14,7
SOSIUBJ12A8AE48524,SOZSVAH12A6701BEBD,8
SOSIUBJ12A8AE48524,SOMNKDS12A8C137594,9
SOZOIUU12A67ADFA39,SOKDGHG12A8C134009,1
SOZOIUU12A67ADFA39,SOYHOZL12A8C135E68,2
SOZOIUU12A67ADFA39,SOWLBBQ12A6D4F7DFC,3
SOZOIUU12A67ADFA39,SOYJPXE12A8C13E87C,4
SOZOIUU12A67ADFA39,SOBCLYJ12AB018DABC,5
SOZOIUU12A67ADFA39,SONXZFJ12AB018792E,6
SOZOIUU12A67ADFA39,SOUCNWY12A8C137E3B,7
SOZOIUU12A67ADFA39,SOFPLLP12A6702035A,8
SOZOIUU12A67ADFA39,SOPBQPG12AF729B846,9
SOZOIUU12A67ADFA39,SOVERWW12A582911FC,10
SOTWNDJ12A8C143984,SORLZXM12A67ADAEF5,1
SOTWNDJ12A8C143984,SOBQYCF12AC909726F,2
SOTWNDJ12A8C143984,SOAHMPQ12A8C13B52E,3
SOTWNDJ12A8C143984,SOFGJCW12AF72A812D,4
SOTWNDJ12A8C143984,SOGRWVE12A8AE488B1,5
SOTWNDJ12A8C143984,SONOYIB12A81C1F88C,6
SOTWNDJ12A8C143984,SODGVGW12AC9075A8D,7
SOTWNDJ12A8C143984,SOUKMKR12A8C141925,8
SOTWNDJ12A8C143984,SOLRBSH12AB018AE7B,9
SOASXQD12AB018902F,SOKPNDQ12CF5F8918A,1
SOASXQD12AB018902F,SOMFCNP12B0B80CB0B,2
SOASXQD12AB018902F,SOWPWJZ12A8C1399DD,3
SOASXQD12AB018902F,SOVWAZE12D0219001B,4
SOASXQD12AB018902F,SOJYGHN12A8C13758C,5
SOASXQD12AB018902F,SOJBMKJ12A6D223C23,6
SOASXQD12AB018902F,SOIKTOD12A8C13C876,7
SOASXQD12AB018902F,SOFBHVT12A8C139048,8
SOASXQD12AB018902F,SOBGZOF12A8C143C2E,9
SOASXQD12AB018902F,SOAUKOP12A8C13F944,10
SOYYWMD12A58A7BCC9,SOCFXYM12AB0189BF6,1
SOYYWMD12A58A7BCC9,SONBKLQ12AB0183594,2
SOYYWMD12A58A7BCC9,SOFQTEN12A6D4FA610,3
SOYYWMD12A58A7BCC9,SOJGFVC12A8C13F61A,4
SOYYWMD12A58A7BCC9,SOOIPOF12AB0189C63,5
SOYYWMD12A58A7BCC9,SOTSRUQ12A81C22359,6
SOYYWMD12A58A7BCC9,SONQCCR12AB0189C33,7
SOYYWMD12A58A7BCC9,SOJBCRP12A58A7E0E1,8
SOYYWMD12A58A7BCC9,SOUOKFY12AB0184812,9
SOSJFDH12A8C143096,SOHGRWI12A8C13F541,1
SOSJFDH12A8C143096,SOTCEFV12A8C13EA49,2
SOSJFDH12A8C143096,SOKQSXJ12A8C13E9AD,3
SOSJFDH12A8C143096,SOUUGOF12A8C13BC23,4
SOSJFDH12A8C143096,SOURIZJ12AB0185D8D,5
SOSJFDH12A8C143096,SOXDDBI12A6D4F3FB4,6
SOSJFDH12A8C143096,SOOZARQ12AB0184544,7
SOSJFDH12A8C143096,SOPBCXQ12A8C137249,8
SOSJFDH12A8C143096,SOQZMEK12A58A7D2E6,9
SONKSNV12A58A7F654,SOGILMI12AAF3B3F80,1
SONKSNV12A58A7F654,SOMPUIY12A8C133E5E,2
SONKSNV12A58A7F654,SOOFEBK12A58A77588,3
SONKSNV12A58A7F654,SOFPMII12AB0189CA1,4
SONKSNV12A58A7F654,SORWDAT12A58A79EF3,5
SONKSNV12A58A7F654,SOZNMGJ12AB017A582,6
SONKSNV12A58A7F654,SOXKYAE12A81C206F7,7
SONKSNV12A58A7F654,SOOETBT12A8C1406E4,8
SONKSNV12A58A7F654,SOTYRDY12AB017F90A,9
SONHCRA12A8C13ED45,SOGZTYG12AB018620B,1
SONHCRA12A8C13ED45,SODVQDJ12A8C144234,2
SONHCRA12A8C13ED45,SOIDCCX12A8151E07E,3
SONHCRA12A8C13ED45,SOLMBLK12A8C14485D,4
SONHCRA12A8C13ED45,SOGFXWK12AB01818E5,5
SONHCRA12A8C13ED45,SOPSIHO12A8C13D0CF,6
SONHCRA12A8C13ED45,SOATFLR12AC3DFA5A1,7
SONHCRA12A8C13ED45,SOKDNZU12A8C13F327,8
SONHCRA12A8C13ED45,SOOLEHV12A6D4F6FB4,9
SONTWIG12A6D4F95B6,SOFOECZ12A58A7D770,1
SONTWIG12A6D4F95B6,SODLAVX12A8C13E197,2
SONTWIG12A6D4F95B6,SOAHLDN12AB0189335,3
SONTWIG12A6D4F95B6,SOLAAXF12A6D4FD0C9,4
SONTWIG12A6D4F95B6,SOSPSLG12A67020754,5
SONTWIG12A6D4F95B6,SONXABM12A8C1371C3,6
SONTWIG12A6D4F95B6,SOKHSFO12A8C1343DE,7
SONTWIG12A6D4F95B6,SONGEHJ12A6D4F8897,8
SONTWIG12A6D4F95B6,SOOMNGO12A8C137959,9
SODLAPJ12A8C142002,SOBDAKY12A8C13B286,1
SODLAPJ12A8C142002,SOKLXHE12AB0181857,2
SODLAPJ12A8C142002,SOGHPBB12A6310F924,3
SODLAPJ12A8C142002,SOPYTXE12A8C134A11,4
SODLAPJ12A8C142002,SOPUIGT12A6D4FA60E,5
SODLAPJ12A8C142002,SOOWKUB12AF72A75DA,6
SODLAPJ12A8C142002,SOHNPXW12A6D4F81F5,7
SODLAPJ12A8C142002,SOQADJX12A6D4FE23A,8
SODLAPJ12A8C142002,SOINSPS12A6310F925,9
SOBVHCR12AB017F44D,SOOZFGL12AB018E2A1,1
SOBVHCR12AB017F44D,SOFOJLT12A8C13D1A1,2
SOBVHCR12AB017F44D,SOCKLXA12AB0185725,3
SOBVHCR12AB017F44D,SOZRYSA12AB017EF6C,4
SOBVHCR12AB017F44D,SOTZURW12AB018562C,5
SOBVHCR12AB017F44D,SOVGVAP12AB017CACC,6
SOBVHCR12AB017F44D,SOISVRF12AB017D3EE,7
SOBVHCR12AB017F44D,SOFLEXN12A8C1376EC,8
SOBVHCR12AB017F44D,SOOZFZM12A8C13C420,9
SOEYVHS12AB0181D31,SOAJDRP12AF72A0F56,1
SOEYVHS12AB0181D31,SOGHOUY12A8C143CB9,2
SOEYVHS12AB0181D31,SOWCBKV12AC90732A6,3
SOEYVHS12AB0181D31,SOAYHRR12A8C136BE5,4
SOEYVHS12AB0181D31,SOIJEZB12A6701F62F,5
SOEYVHS12AB0181D31,SOZGLKA12AB01804A3,6
SOEYVHS12AB0181D31,SOCQISS12A58A7AAA1,7
SOEYVHS12AB0181D31,SORBZFR12A8AE46E4D,8
SOEYVHS12AB0181D31,SOOQYDB12A8C13F328,9
SOUGCDK12AC95F075F,SOOVOWN12A8AE46AA6,1
SOUGCDK12AC95F075F,SOZCXKO12AB0181015,2
SOUGCDK12AC95F075F,SOKMCJK12A6D4F6105,3
SOUGCDK12AC95F075F,SOTASGN12AC9075A8F,4
SOUGCDK12AC95F075F,SOTSGEX12AF72A9A2E,5
SOUGCDK12AC95F075F,SOKATZM12AB017BDB9,6
SOUGCDK12AC95F075F,SOGUXXP12AB017FD58,7
SOUGCDK12AC95F075F,SOXZIPJ12A6D4F98D2,8
SOUGCDK12AC95F075F,SOBAIKW12A6310FF58,9
SODACBL12A8C13C273,SOUTGUB12AB017DC5B,1
SODACBL12A8C13C273,SOECCQW12AC468675B,2
SODACBL12A8C13C273,SOLOZRE12A8C133256,3
SODACBL12A8C13C273,SORJLTX12A8AE46E03,4
SODACBL12A8C13C273,SOUUBIG12A6D4F85B4,5
SODACBL12A8C13C273,SOPIIOL12AF72A6EF2,6
SODACBL12A8C13C273,SOWFUUS12AB01800E7,7
SODACBL12A8C13C273,SOVDLVT12A58A7B988,8
SODACBL12A8C13C273,SOQOSMU12A8C138957,9
SOJUXGA12AC961885C,SOVKBWW12A58A78C90,1
SOJUXGA12AC961885C,SOVCEKI12AB018AC30,2
SOJUXGA12AC961885C,SOWKRRE12A6702073E,3
SOJUXGA12AC961885C,SOBHFLK12AF72A044E,4
SOJUXGA12AC961885C,SOCOBIC12AB018484C,5
SOJUXGA12AC961885C,SOAUJCB12AB0181B7D,6
SOJUXGA12AC961885C,SOARQRD12A58A76881,7
SOJUXGA12AC961885C,SOVJYNA12AB01806DD,8
SOJUXGA12AC961885C,SOPIZPF12AB018540C,9
SORRCNC12A8C13FDA9,SOFLFAL12AB0189621,1
SORRCNC12A8C13FDA9,SOSLKVW12A6D4F7ACB,2
SORRCNC12A8C13FDA9,SOMXUAD12A6D4F7B63,3
SORRCNC12A8C13FDA9,SOKUQTM12A81C218C4,4
SORRCNC12A8C13FDA9,SOTGDON12A6D4FA3A8,5
SORRCNC12A8C13FDA9,SOIMJGN12B0B80B184,6
SORRCNC12A8C13FDA9,SOCQYRH12A8C142537,7
SORRCNC12A8C13FDA9,SONYVCJ12A8C13743B,8
SORRCNC12A8C13FDA9,SOLMLRO12B0B80B9A0,9
SOCLMAD12AB017FC09,SOQGVLS12AB0185A69,1
SOCLMAD12AB017FC09,SOBWPAJ12A6701F92C,2
SOCLMAD12AB017FC09,SOGFRBJ12AF72A2747,3
SOCLMAD12AB017FC09,SOIKHTG12A8C1321F6,4
SOCLMAD12AB017FC09,SOYYPON12A8C13C756,5
SOCLMAD12AB017FC09,SOLFAZH12A6701F8EC,6
SOCLMAD12AB017FC09,SOKRJDU12A8C137AAC,7
SOCLMAD12AB017FC09,SOLIBPA12AB01829C7,8
